Physician_ID,AttendingPhysician
63404,PHY431446
63405,PHY345806
63406,PHY357263
63407,PHY429903
63408,PHY330778
63409,PHY370161
63410,PHY421443
63411,PHY329109
63412,PHY387429
63413,PHY323872
63414,PHY361522
63415,PHY349513
63416,PHY361426
63417,PHY429992
63418,PHY358906
63419,PHY360462
63420,PHY415798
63421,PHY398174
63422,PHY328965
63423,PHY396122
63424,PHY313073
63425,PHY393580
63426,PHY355103
63427,PHY373734
63428,PHY404945
63429,PHY413680
63430,PHY327297
63431,PHY363727
63432,PHY378112
63433,PHY401299
63434,PHY387779
63435,PHY367576
63436,PHY397583
63437,PHY316302
63438,PHY339075
63439,PHY335629
63440,PHY372087
63441,PHY345737
63442,PHY425387
63443,PHY353492
63444,PHY357815
63445,PHY344944
63446,PHY415981
63447,PHY317902
63448,PHY332464
63449,PHY372936
63450,PHY313344
63451,PHY331932
63452,PHY381015
63453,PHY384611
63454,PHY409055
63455,PHY322887
63456,PHY367913
63457,PHY331341
63458,PHY338192
63459,PHY389619
63460,PHY346673
63461,PHY406682
63462,PHY401136
63463,PHY370195
63464,PHY418207
63465,PHY352759
63466,PHY355660
63467,PHY341514
63468,PHY332363
63469,PHY337615
63470,PHY342461
63471,PHY342218
63472,PHY337855
63473,PHY322757
63474,PHY367557
63475,PHY363567
63476,PHY365526
63477,PHY351562
63478,PHY382730
63479,PHY332838
63480,PHY377974
63481,PHY324441
63482,PHY360022
63483,PHY377768
63484,PHY333515
63485,PHY399739
63486,PHY343739
63487,PHY365503
63488,PHY398401
63489,PHY324232
63490,PHY318699
63491,PHY320688
63492,PHY312705
63493,PHY402503
63494,PHY420378
63495,PHY410198
63496,PHY325835
63497,PHY388182
63498,PHY319441
63499,PHY325211
63500,PHY430755
63501,PHY352855
63502,PHY400392
63503,PHY384652
63504,PHY330900
63505,PHY367375
63506,PHY391560
63507,PHY431457
63508,PHY432029
63509,PHY325746
63510,PHY386783
63511,PHY412532
63512,PHY325374
63513,PHY418548
63514,PHY337608
63515,PHY345322
63516,PHY383595
63517,PHY313027
63518,PHY406236
63519,PHY389717
63520,PHY357154
63521,PHY379685
63522,PHY395591
63523,PHY317430
63524,PHY377951
63525,PHY341722
63526,PHY396994
63527,PHY328144
63528,PHY399974
63529,PHY406842
63530,PHY315891
63531,PHY432521
63532,PHY420090
63533,PHY411737
63534,PHY388799
63535,PHY363070
63536,PHY354484
63537,PHY425176
63538,PHY384457
63539,PHY401250
63540,PHY377172
63541,PHY402830
63542,PHY391853
63543,PHY339312
63544,PHY389877
63545,PHY417837
63546,PHY361712
63547,PHY416092
63548,PHY325625
63549,PHY337734
63550,PHY394114
63551,PHY332825
63552,PHY320087
63553,PHY369211
63554,PHY378421
63555,PHY329569
63556,PHY385951
63557,PHY363754
63558,PHY321068
63559,PHY424258
63560,PHY426561
63561,PHY324255
63562,PHY375396
63563,PHY411937
63564,PHY344873
63565,PHY329232
63566,PHY313254
63567,PHY384093
63568,PHY334176
63569,PHY368397
63570,PHY362825
63571,PHY334758
63572,PHY374789
63573,PHY433396
63574,PHY413655
63575,PHY379822
63576,PHY366540
63577,PHY391412
63578,PHY330942
63579,PHY364175
63580,PHY342791
63581,PHY325249
63582,PHY431839
63583,PHY355081
63584,PHY400500
63585,PHY406781
63586,PHY353832
63587,PHY413353
63588,PHY374566
63589,PHY358489
63590,PHY358221
63591,PHY381120
63592,PHY370888
63593,PHY315575
63594,PHY344650
63595,PHY411273
63596,PHY360594
63597,PHY338315
63598,PHY380103
63599,PHY349901
63600,PHY410790
63601,PHY395193
63602,PHY389794
63603,PHY374315
63604,PHY363820
63605,PHY311088
63606,PHY420923
63607,PHY425574
63608,PHY408549
63609,PHY375397
63610,PHY410579
63611,PHY320326
63612,PHY414799
63613,PHY341487
63614,PHY405735
63615,PHY392545
63616,PHY349055
63617,PHY374248
63618,PHY367500
63619,PHY393725
63620,PHY354151
63621,PHY325946
63622,PHY351421
63623,PHY327295
63624,PHY358233
63625,PHY413556
63626,PHY355987
63627,PHY386779
63628,PHY387072
63629,PHY366971
63630,PHY430836
63631,PHY371709
63632,PHY417373
63633,PHY416807
63634,PHY394612
63635,PHY426075
63636,PHY381171
63637,PHY338591
63638,PHY326157
63639,PHY371425
63640,PHY349071
63641,PHY419695
63642,PHY387408
63643,PHY343289
63644,PHY390323
63645,PHY418718
63646,PHY350455
63647,PHY320277
63648,PHY405608
63649,PHY383431
63650,PHY361505
63651,PHY377094
63652,PHY378656
63653,PHY327497
63654,PHY424396
63655,PHY421678
63656,PHY404702
63657,PHY385090
63658,PHY377346
63659,PHY312388
63660,PHY380195
63661,PHY402565
63662,PHY375106
63663,PHY408236
63664,PHY372692
63665,PHY399599
63666,PHY380219
63667,PHY319518
63668,PHY427533
63669,PHY426349
63670,PHY412389
63671,PHY323192
63672,PHY383512
63673,PHY371387
63674,PHY337054
63675,PHY315487
63676,PHY335180
63677,PHY362557
63678,PHY344930
63679,PHY358357
63680,PHY334362
63681,PHY318662
63682,PHY329349
63683,PHY350713
63684,PHY341613
63685,PHY372207
63686,PHY364616
63687,PHY407820
63688,PHY342398
63689,PHY360600
63690,PHY325977
63691,PHY433699
63692,PHY433254
63693,PHY321128
63694,PHY375153
63695,PHY336714
63696,PHY373930
63697,PHY415090
63698,PHY406191
63699,PHY340031
63700,PHY383343
63701,PHY339266
63702,PHY318554
63703,PHY394702
63704,PHY354014
63705,PHY433564
63706,PHY371694
63707,PHY344509
63708,PHY385112
63709,PHY433083
63710,PHY379947
63711,PHY416607
63712,PHY426792
63713,PHY420799
63714,PHY343609
63715,PHY396983
63716,PHY358252
63717,PHY357602
63718,PHY333620
63719,PHY374996
63720,PHY367300
63721,PHY430346
63722,PHY373440
63723,PHY412757
63724,PHY358825
63725,PHY328828
63726,PHY318150
63727,PHY355365
63728,PHY329616
63729,PHY421779
63730,PHY336652
63731,PHY321630
63732,PHY362321
63733,PHY343632
63734,PHY382004
63735,PHY417100
63736,PHY406096
63737,PHY396834
63738,PHY315562
63739,PHY423056
63740,PHY423246
63741,PHY317110
63742,PHY328545
63743,PHY346419
63744,PHY408113
63745,PHY427736
63746,PHY414584
63747,PHY314331
63748,PHY319066
63749,PHY402501
63750,PHY323391
63751,PHY324446
63752,PHY321047
63753,PHY399702
63754,PHY421907
63755,PHY351552
63756,PHY340272
63757,PHY329131
63758,PHY401626
63759,PHY433325
63760,PHY363930
63761,PHY401355
63762,PHY346424
63763,PHY343835
63764,PHY408135
63765,PHY397782
63766,PHY383981
63767,PHY421977
63768,PHY370845
63769,PHY395760
63770,PHY350027
63771,PHY349197
63772,PHY433869
63773,PHY414020
63774,PHY348389
63775,PHY359992
63776,PHY312959
63777,PHY346794
63778,PHY412968
63779,PHY349038
63780,PHY423262
63781,PHY415280
63782,PHY427273
63783,PHY393229
63784,PHY345384
63785,PHY408441
63786,PHY420687
63787,PHY421238
63788,PHY312773
63789,PHY371110
63790,PHY405854
63791,PHY342940
63792,PHY409015
63793,PHY331875
63794,PHY311725
63795,PHY318046
63796,PHY422228
63797,PHY345261
63798,PHY385865
63799,PHY363457
63800,PHY373758
63801,PHY433305
63802,PHY359863
63803,PHY424553
63804,PHY389220
63805,PHY415112
63806,PHY388169
63807,PHY363152
63808,PHY330791
63809,PHY408657
63810,PHY351415
63811,PHY418371
63812,PHY338571
63813,PHY427956
63814,PHY425330
63815,PHY346266
63816,PHY426515
63817,PHY332806
63818,PHY390882
63819,PHY356057
63820,PHY330949
63821,PHY395475
63822,PHY391819
63823,PHY410420
63824,PHY321627
63825,PHY392696
63826,PHY360147
63827,PHY378287
63828,PHY423671
63829,PHY325484
63830,PHY433076
63831,PHY420666
63832,PHY400802
63833,PHY321133
63834,PHY398990
63835,PHY357192
63836,PHY360644
63837,PHY394624
63838,PHY320617
63839,PHY423366
63840,PHY357552
63841,PHY329312
63842,PHY417771
63843,PHY396599
63844,PHY364726
63845,PHY417434
63846,PHY373726
63847,PHY391280
63848,PHY325126
63849,PHY360795
63850,PHY432080
63851,PHY341775
63852,PHY414159
63853,PHY399668
63854,PHY415644
63855,PHY335193
63856,PHY387958
63857,PHY318808
63858,PHY430135
63859,PHY351177
63860,PHY406496
63861,PHY315879
63862,PHY336819
63863,PHY397768
63864,PHY396132
63865,PHY432121
63866,PHY372254
63867,PHY404632
63868,PHY370438
63869,PHY414539
63870,PHY376584
63871,PHY328634
63872,PHY326538
63873,PHY427669
63874,PHY370208
63875,PHY356246
63876,PHY316511
63877,PHY409981
63878,PHY349039
63879,PHY321703
63880,PHY312911
63881,PHY347210
63882,PHY431651
63883,PHY332060
63884,PHY406322
63885,PHY313054
63886,PHY346951
63887,PHY321182
63888,PHY366026
63889,PHY315345
63890,PHY332816
63891,PHY400175
63892,PHY333769
63893,PHY419694
63894,PHY314584
63895,PHY424017
63896,PHY346762
63897,PHY338410
63898,PHY413414
63899,PHY352619
63900,PHY374476
63901,PHY391420
63902,PHY341917
63903,PHY383575
63904,PHY407830
63905,PHY344058
63906,PHY415926
63907,PHY397763
63908,PHY392200
63909,PHY320053
63910,PHY351875
63911,PHY330518
63912,PHY379523
63913,PHY364863
63914,PHY406227
63915,PHY340751
63916,PHY417495
63917,PHY341914
63918,PHY325719
63919,PHY362996
63920,PHY413475
63921,PHY416723
63922,PHY398752
63923,PHY431347
63924,PHY346307
63925,PHY388171
63926,PHY401554
63927,PHY420921
63928,PHY339329
63929,PHY347515
63930,PHY388610
63931,PHY373414
63932,PHY315064
63933,PHY432354
63934,PHY349681
63935,PHY373445
63936,PHY342775
63937,PHY432642
63938,PHY392897
63939,PHY342617
63940,PHY342580
63941,PHY418168
63942,PHY348486
63943,PHY342880
63944,PHY349250
63945,PHY419246
63946,PHY400242
63947,PHY345990
63948,PHY369346
63949,PHY329317
63950,PHY332783
63951,PHY399588
63952,PHY326607
63953,PHY320266
63954,PHY350235
63955,PHY402612
63956,PHY359053
63957,PHY366827
63958,PHY348518
63959,PHY349730
63960,PHY363680
63961,PHY372668
63962,PHY376761
63963,PHY348859
63964,PHY389664
63965,PHY326838
63966,PHY432812
63967,PHY382397
63968,PHY318209
63969,PHY311166
63970,PHY420295
63971,PHY382216
63972,PHY375171
63973,PHY332226
63974,PHY415624
63975,PHY322876
63976,PHY368522
63977,PHY410200
63978,PHY347379
63979,PHY375114
63980,PHY363157
63981,PHY375482
63982,PHY404749
63983,PHY400746
63984,PHY432612
63985,PHY427986
63986,PHY337188
63987,PHY384505
63988,PHY409527
63989,PHY344295
63990,PHY332920
63991,PHY424057
63992,PHY422251
63993,PHY416009
63994,PHY314043
63995,PHY360848
63996,PHY390734
63997,PHY368693
63998,PHY419326
63999,PHY428290
64000,PHY336563
64001,PHY417369
64002,PHY362132
64003,PHY395629
64004,PHY372204
64005,PHY352337
64006,PHY341048
64007,PHY427739
64008,PHY371991
64009,PHY367474
64010,PHY321358
64011,PHY422439
64012,PHY334206
64013,PHY372372
64014,PHY429506
64015,PHY360841
64016,PHY376668
64017,PHY364682
64018,PHY392721
64019,PHY363639
64020,PHY348260
64021,PHY366213
64022,PHY350505
64023,PHY358308
64024,PHY337137
64025,PHY333323
64026,PHY385445
64027,PHY377770
64028,PHY378613
64029,PHY377178
64030,PHY393572
64031,PHY433519
64032,PHY381510
64033,PHY331170
64034,PHY321085
64035,PHY316456
64036,PHY371217
64037,PHY327905
64038,PHY352412
64039,PHY390275
64040,PHY433738
64041,PHY409561
64042,PHY355738
64043,PHY314486
64044,PHY331095
64045,PHY433094
64046,PHY397150
64047,PHY425394
64048,PHY382307
64049,PHY345396
64050,PHY424054
64051,PHY329024
64052,PHY415899
64053,PHY334381
64054,PHY317133
64055,PHY427142
64056,PHY402538
64057,PHY396141
64058,PHY433694
64059,PHY369282
64060,PHY349578
64061,PHY406543
64062,PHY391719
64063,PHY389589
64064,PHY330206
64065,PHY414390
64066,PHY367010
64067,PHY415486
64068,PHY424844
64069,PHY340547
64070,PHY432636
64071,PHY345609
64072,PHY389843
64073,PHY353740
64074,PHY422552
64075,PHY324849
64076,PHY337462
64077,PHY341163
64078,PHY354149
64079,PHY349041
64080,PHY320685
64081,PHY412027
64082,PHY347277
64083,PHY358295
64084,PHY352688
64085,PHY433210
64086,PHY334087
64087,PHY357970
64088,PHY419499
64089,PHY313885
64090,PHY414131
64091,PHY430079
64092,PHY422674
64093,PHY335473
64094,PHY319904
64095,PHY390649
64096,PHY332486
64097,PHY354785
64098,PHY359960
64099,PHY415677
64100,PHY408858
64101,PHY344276
64102,PHY422789
64103,PHY341459
64104,PHY410988
64105,PHY340054
64106,PHY349626
64107,PHY318275
64108,PHY378048
64109,PHY342583
64110,PHY352999
64111,PHY364484
64112,PHY425674
64113,PHY325847
64114,PHY392582
64115,PHY313473
64116,PHY396420
64117,PHY356933
64118,PHY426663
64119,PHY364009
64120,PHY426753
64121,PHY383987
64122,PHY428009
64123,PHY339453
64124,PHY400110
64125,PHY331601
64126,PHY421355
64127,PHY381640
64128,PHY401217
64129,PHY333503
64130,PHY367060
64131,PHY344535
64132,PHY359215
64133,PHY402534
64134,PHY375157
64135,PHY424164
64136,PHY428875
64137,PHY384721
64138,PHY337817
64139,PHY392314
64140,PHY399278
64141,PHY430770
64142,PHY406106
64143,PHY322867
64144,PHY338395
64145,PHY416729
64146,PHY338886
64147,PHY326856
64148,PHY348355
64149,PHY396182
64150,PHY382840
64151,PHY408170
64152,PHY381873
64153,PHY391568
64154,PHY404188
64155,PHY330529
64156,PHY402872
64157,PHY402188
64158,PHY368090
64159,PHY378688
64160,PHY328106
64161,PHY329945
64162,PHY395544
64163,PHY391751
64164,PHY312245
64165,PHY329019
64166,PHY357526
64167,PHY355382
64168,PHY344254
64169,PHY328483
64170,PHY376923
64171,PHY366575
64172,PHY423885
64173,PHY316909
64174,PHY325624
64175,PHY372737
64176,PHY361383
64177,PHY327738
64178,PHY429824
64179,PHY428405
64180,PHY333327
64181,PHY311259
64182,PHY319748
64183,PHY336276
64184,PHY359307
64185,PHY375403
64186,PHY381371
64187,PHY331609
64188,PHY430517
64189,PHY366090
64190,PHY345717
64191,PHY431594
64192,PHY423692
64193,PHY359991
64194,PHY362713
64195,PHY404955
64196,PHY342328
64197,PHY386985
64198,PHY324872
64199,PHY395133
64200,PHY411486
64201,PHY408663
64202,PHY425374
64203,PHY370349
64204,PHY362062
64205,PHY312476
64206,PHY322498
64207,PHY401643
64208,PHY327764
64209,PHY419110
64210,PHY365000
64211,PHY360352
64212,PHY355607
64213,PHY339856
64214,PHY433782
64215,PHY312299
64216,PHY416391
64217,PHY361427
64218,PHY329372
64219,PHY321279
64220,PHY422028
64221,PHY376091
64222,PHY368204
64223,PHY321739
64224,PHY385536
64225,PHY370933
64226,PHY386036
64227,PHY377386
64228,PHY381587
64229,PHY387024
64230,PHY327073
64231,PHY335450
64232,PHY317240
64233,PHY403928
64234,PHY340615
64235,PHY341003
64236,PHY342910
64237,PHY338785
64238,PHY408063
64239,PHY384361
64240,PHY401238
64241,PHY425854
64242,PHY429186
64243,PHY352593
64244,PHY335384
64245,PHY398792
64246,PHY365502
64247,PHY386185
64248,PHY354185
64249,PHY314930
64250,PHY318721
64251,PHY377454
64252,PHY374966
64253,PHY339884
64254,PHY402808
64255,PHY347137
64256,PHY400118
64257,PHY422775
64258,PHY387565
64259,PHY409424
64260,PHY342332
64261,PHY323374
64262,PHY323551
64263,PHY392584
64264,PHY323077
64265,PHY319381
64266,PHY377762
64267,PHY424063
64268,PHY322297
64269,PHY431427
64270,PHY328217
64271,PHY355875
64272,PHY424711
64273,PHY415824
64274,PHY402231
64275,PHY409000
64276,PHY406673
64277,PHY346649
64278,PHY332754
64279,PHY417841
64280,PHY401056
64281,PHY417273
64282,PHY429905
64283,PHY347272
64284,PHY315451
64285,PHY360666
64286,PHY427909
64287,PHY355958
64288,PHY322568
64289,PHY331380
64290,PHY402485
64291,PHY344085
64292,PHY372584
64293,PHY384184
64294,PHY377215
64295,PHY328048
64296,PHY432479
64297,PHY313082
64298,PHY420396
64299,PHY315545
64300,PHY369613
64301,PHY330316
64302,PHY421060
64303,PHY413155
64304,PHY343228
64305,PHY383031
64306,PHY333384
64307,PHY358346
64308,PHY319469
64309,PHY314054
64310,PHY341322
64311,PHY350228
64312,PHY327982
64313,PHY345073
64314,PHY393070
64315,PHY357771
64316,PHY357643
64317,PHY386440
64318,PHY391335
64319,PHY372313
64320,PHY385716
64321,PHY393592
64322,PHY420006
64323,PHY412262
64324,PHY385624
64325,PHY416368
64326,PHY408444
64327,PHY376667
64328,PHY354239
64329,PHY410355
64330,PHY351279
64331,PHY360092
64332,PHY384925
64333,PHY356729
64334,PHY421326
64335,PHY345870
64336,PHY315448
64337,PHY322380
64338,PHY358054
64339,PHY332784
64340,PHY394189
64341,PHY342703
64342,PHY377598
64343,PHY397030
64344,PHY329692
64345,PHY360281
64346,PHY344968
64347,PHY413903
64348,PHY315618
64349,PHY354920
64350,PHY408860
64351,PHY351307
64352,PHY364165
64353,PHY350691
64354,PHY347346
64355,PHY331832
64356,PHY348631
64357,PHY400383
64358,PHY425992
64359,PHY336831
64360,PHY423141
64361,PHY419728
64362,PHY340590
64363,PHY416111
64364,PHY386592
64365,PHY366647
64366,PHY395316
64367,PHY346207
64368,PHY316464
64369,PHY425682
64370,PHY325606
64371,PHY346233
64372,PHY396206
64373,PHY342620
64374,PHY373216
64375,PHY318562
64376,PHY389856
64377,PHY352118
64378,PHY362176
64379,PHY344948
64380,PHY333504
64381,PHY312615
64382,PHY355937
64383,PHY318542
64384,PHY323090
64385,PHY424007
64386,PHY358582
64387,PHY414629
64388,PHY404794
64389,PHY385975
64390,PHY346020
64391,PHY431525
64392,PHY313540
64393,PHY364494
64394,PHY427623
64395,PHY365342
64396,PHY311133
64397,PHY371080
64398,PHY367642
64399,PHY311211
64400,PHY423928
64401,PHY410117
64402,PHY396920
64403,PHY383765
64404,PHY406164
64405,PHY429164
64406,PHY391096
64407,PHY328656
64408,PHY432206
64409,PHY346787
64410,PHY388501
64411,PHY367962
64412,PHY415689
64413,PHY370585
64414,PHY325673
64415,PHY332853
64416,PHY335559
64417,PHY371972
64418,PHY311687
64419,PHY333850
64420,PHY315431
64421,PHY329380
64422,PHY385062
64423,PHY315063
64424,PHY412353
64425,PHY326358
64426,PHY324779
64427,PHY396901
64428,PHY420430
64429,PHY317721
64430,PHY322542
64431,PHY401249
64432,PHY357245
64433,PHY356856
64434,PHY413775
64435,PHY368549
64436,PHY371187
64437,PHY317727
64438,PHY415947
64439,PHY414648
64440,PHY413000
64441,PHY342614
64442,PHY328379
64443,PHY422970
64444,PHY400124
64445,PHY349574
64446,PHY347852
64447,PHY349144
64448,PHY357041
64449,PHY352599
64450,PHY411259
64451,PHY429370
64452,PHY384209
64453,PHY319569
64454,PHY405887
64455,PHY422232
64456,PHY313714
64457,PHY419212
64458,PHY313196
64459,PHY349033
64460,PHY321534
64461,PHY328341
64462,PHY416476
64463,PHY339109
64464,PHY320871
64465,PHY375108
64466,PHY382131
64467,PHY358235
64468,PHY412429
64469,PHY344899
64470,PHY323901
64471,PHY351249
64472,PHY419619
64473,PHY385884
64474,PHY395832
64475,PHY385507
64476,PHY347979
64477,PHY403477
64478,PHY412280
64479,PHY408160
64480,PHY368794
64481,PHY352713
64482,PHY384303
64483,PHY326039
64484,PHY342944
64485,PHY375862
64486,PHY316052
64487,PHY364333
64488,PHY317176
64489,PHY312719
64490,PHY353066
64491,PHY420333
64492,PHY400988
64493,PHY383390
64494,PHY389618
64495,PHY348989
64496,PHY316906
64497,PHY371323
64498,PHY383029
64499,PHY404499
64500,PHY411941
64501,PHY410169
64502,PHY367942
64503,PHY422518
64504,PHY405177
64505,PHY383158
64506,PHY337771
64507,PHY370546
64508,PHY331508
64509,PHY345955
64510,PHY411974
64511,PHY393152
64512,PHY394994
64513,PHY371625
64514,PHY392173
64515,PHY371194
64516,PHY382699
64517,PHY404459
64518,PHY336857
64519,PHY313897
64520,PHY350705
64521,PHY364558
64522,PHY401749
64523,PHY314196
64524,PHY346559
64525,PHY362909
64526,PHY327864
64527,PHY369877
64528,PHY368256
64529,PHY376902
64530,PHY417891
64531,PHY313679
64532,PHY332680
64533,PHY316295
64534,PHY311153
64535,PHY315749
64536,PHY393120
64537,PHY338794
64538,PHY329093
64539,PHY386910
64540,PHY336830
64541,PHY419602
64542,PHY394519
64543,PHY387376
64544,PHY386719
64545,PHY320058
64546,PHY311889
64547,PHY405492
64548,PHY333122
64549,PHY328735
64550,PHY418527
64551,PHY317484
64552,PHY391003
64553,PHY376307
64554,PHY322930
64555,PHY327364
64556,PHY341153
64557,PHY342967
64558,PHY385590
64559,PHY410362
64560,PHY374300
64561,PHY350829
64562,PHY430457
64563,PHY419130
64564,PHY324174
64565,PHY371276
64566,PHY356065
64567,PHY404386
64568,PHY412772
64569,PHY429726
64570,PHY364172
64571,PHY338166
64572,PHY395029
64573,PHY359569
64574,PHY351706
64575,PHY414164
64576,PHY415421
64577,PHY429793
64578,PHY365425
64579,PHY344342
64580,PHY335419
64581,PHY381643
64582,PHY354626
64583,PHY352889
64584,PHY428409
64585,PHY329924
64586,PHY339208
64587,PHY427891
64588,PHY312029
64589,PHY433252
64590,PHY381076
64591,PHY333480
64592,PHY406695
64593,PHY354884
64594,PHY338930
64595,PHY429205
64596,PHY413969
64597,PHY429086
64598,PHY378180
64599,PHY334238
64600,PHY411261
64601,PHY373767
64602,PHY325732
64603,PHY352167
64604,PHY396227
64605,PHY370988
64606,PHY354081
64607,PHY359818
64608,PHY370811
64609,PHY414137
64610,PHY378978
64611,PHY411253
64612,PHY409452
64613,PHY402580
64614,PHY367295
64615,PHY323484
64616,PHY343859
64617,PHY318669
64618,PHY324874
64619,PHY407851
64620,PHY377404
64621,PHY377340
64622,PHY332897
64623,PHY396583
64624,PHY332852
64625,PHY352554
64626,PHY319738
64627,PHY349082
64628,PHY356025
64629,PHY386364
64630,PHY407987
64631,PHY426954
64632,PHY323268
64633,PHY392093
64634,PHY399545
64635,PHY396159
64636,PHY333188
64637,PHY312732
64638,PHY327479
64639,PHY338288
64640,PHY355611
64641,PHY355129
64642,PHY417367
64643,PHY414392
64644,PHY345393
64645,PHY344446
64646,PHY384704
64647,PHY379740
64648,PHY372357
64649,PHY383947
64650,PHY364602
64651,PHY433194
64652,PHY319749
64653,PHY341737
64654,PHY326691
64655,PHY374396
64656,PHY383706
64657,PHY320219
64658,PHY425413
64659,PHY323825
64660,PHY433957
64661,PHY374561
64662,PHY362948
64663,PHY392271
64664,PHY400390
64665,PHY422570
64666,PHY318040
64667,PHY422551
64668,PHY386282
64669,PHY370272
64670,PHY427738
64671,PHY422007
64672,PHY369516
64673,PHY367381
64674,PHY393744
64675,PHY398551
64676,PHY332224
64677,PHY334964
64678,PHY386107
64679,PHY423598
64680,PHY430115
64681,PHY354624
64682,PHY429438
64683,PHY415063
64684,PHY348315
64685,PHY400496
64686,PHY321139
64687,PHY360314
64688,PHY429384
64689,PHY417897
64690,PHY394472
64691,PHY400826
64692,PHY405857
64693,PHY350853
64694,PHY355634
64695,PHY420857
64696,PHY336935
64697,PHY317223
64698,PHY378316
64699,PHY376934
64700,PHY333590
64701,PHY394790
64702,PHY390104
64703,PHY433582
64704,PHY429323
64705,PHY347970
64706,PHY429045
64707,PHY312510
64708,PHY415629
64709,PHY342517
64710,PHY387651
64711,PHY382647
64712,PHY390704
64713,PHY370911
64714,PHY351329
64715,PHY403988
64716,PHY375244
64717,PHY432610
64718,PHY358281
64719,PHY323934
64720,PHY415020
64721,PHY392039
64722,PHY390522
64723,PHY348978
64724,PHY430539
64725,PHY400156
64726,PHY373939
64727,PHY409505
64728,PHY354219
64729,PHY334739
64730,PHY315472
64731,PHY411245
64732,PHY410316
64733,PHY315608
64734,PHY423124
64735,PHY399052
64736,PHY371535
64737,PHY404083
64738,PHY410408
64739,PHY408304
64740,PHY387488
64741,PHY337483
64742,PHY342354
64743,PHY338525
64744,PHY342355
64745,PHY410763
64746,PHY396806
64747,PHY431753
64748,PHY430134
64749,PHY380395
64750,PHY340106
64751,PHY369083
64752,PHY418647
64753,PHY407850
64754,PHY393710
64755,PHY427408
64756,PHY320300
64757,PHY352941
64758,PHY324401
64759,PHY406727
64760,PHY333372
64761,PHY357048
64762,PHY336278
64763,PHY335630
64764,PHY369884
64765,PHY355231
64766,PHY370247
64767,PHY363705
64768,PHY406181
64769,PHY397377
64770,PHY396133
64771,PHY381255
64772,PHY343892
64773,PHY355982
64774,PHY402758
64775,PHY332872
64776,PHY313265
64777,PHY419714
64778,PHY332152
64779,PHY377127
64780,PHY398452
64781,PHY396163
64782,PHY352493
64783,PHY387546
64784,PHY378842
64785,PHY419534
64786,PHY372403
64787,PHY360408
64788,PHY424414
64789,PHY425710
64790,PHY366094
64791,PHY392879
64792,PHY431665
64793,PHY380731
64794,PHY331610
64795,PHY398361
64796,PHY318877
64797,PHY321846
64798,PHY386958
64799,PHY378070
64800,PHY319789
64801,PHY390337
64802,PHY366457
64803,PHY418472
64804,PHY379237
64805,PHY330788
64806,PHY340093
64807,PHY407002
64808,PHY372793
64809,PHY320931
64810,PHY401884
64811,PHY407211
64812,PHY354715
64813,PHY411721
64814,PHY333521
64815,PHY374688
64816,PHY351506
64817,PHY339003
64818,PHY392283
64819,PHY363579
64820,PHY391534
64821,PHY383552
64822,PHY391258
64823,PHY416883
64824,PHY405376
64825,PHY391780
64826,PHY426016
64827,PHY362874
64828,PHY371746
64829,PHY319792
64830,PHY316307
64831,PHY375660
64832,PHY369653
64833,PHY426856
64834,PHY418995
64835,PHY433117
64836,PHY328873
64837,PHY360047
64838,PHY433992
64839,PHY401266
64840,PHY416843
64841,PHY400575
64842,PHY314369
64843,PHY389239
64844,PHY322147
64845,PHY357851
64846,PHY405494
64847,PHY401167
64848,PHY403225
64849,PHY420005
64850,PHY432825
64851,PHY345495
64852,PHY323243
64853,PHY420389
64854,PHY387659
64855,PHY335020
64856,PHY398613
64857,PHY406099
64858,PHY419352
64859,PHY313445
64860,PHY402842
64861,PHY336965
64862,PHY317066
64863,PHY366762
64864,PHY338235
64865,PHY380638
64866,PHY431921
64867,PHY314293
64868,PHY350739
64869,PHY318158
64870,PHY323172
64871,PHY376125
64872,PHY421116
64873,PHY396605
64874,PHY427059
64875,PHY380875
64876,PHY370461
64877,PHY357768
64878,PHY411678
64879,PHY342907
64880,PHY338179
64881,PHY369559
64882,PHY323073
64883,PHY396699
64884,PHY432556
64885,PHY399561
64886,PHY400782
64887,PHY383681
64888,PHY325935
64889,PHY430394
64890,PHY335222
64891,PHY392305
64892,PHY355445
64893,PHY330510
64894,PHY386583
64895,PHY326032
64896,PHY322558
64897,PHY393723
64898,PHY378285
64899,PHY355145
64900,PHY335283
64901,PHY366196
64902,PHY314891
64903,PHY375971
64904,PHY423923
64905,PHY334148
64906,PHY394981
64907,PHY367230
64908,PHY354017
64909,PHY311415
64910,PHY405209
64911,PHY391209
64912,PHY348865
64913,PHY402745
64914,PHY325962
64915,PHY414024
64916,PHY383397
64917,PHY387518
64918,PHY395836
64919,PHY338389
64920,PHY323976
64921,PHY323318
64922,PHY391866
64923,PHY395078
64924,PHY402690
64925,PHY386731
64926,PHY427293
64927,PHY409780
64928,PHY333053
64929,PHY432605
64930,PHY372631
64931,PHY370537
64932,PHY392835
64933,PHY385735
64934,PHY351234
64935,PHY394504
64936,PHY363041
64937,PHY392720
64938,PHY414079
64939,PHY398439
64940,PHY418326
64941,PHY431110
64942,PHY351145
64943,PHY375302
64944,PHY364138
64945,PHY410084
64946,PHY410391
64947,PHY403411
64948,PHY350331
64949,PHY314536
64950,PHY366127
64951,PHY386957
64952,PHY341756
64953,PHY341542
64954,PHY319890
64955,PHY431432
64956,PHY348205
